"id","ahri_number","version","tonnage","outdoor_model","outdoor_model_revision","coil_model_number","coil_model_revision","furnace_model_revision","blower_model_revision","fit","seer","eer","cooling","txv_piston","hsk","hspf","orifice_size","indoor_coil_air_qty","high_cop","hsvtc","model_status","region","high_heat","afue","low_heat","low_cop","system_type","system_type_seer2","cond_seer","stage","indoor_unit","indoor_type","config","cabinet_width","ext_txv","furnace_btu","blower_type","description","file","created_at","updated_at","deleted_at","executed"
"93544","205887002","seer2","3",NULL,"GVXC200361",NULL,"CHPF3743C6","GMVM971005CN",NULL,NULL,"19","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","19","VARIABLE SPEED","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.0 Ton - 20i-Inverter Series - 97% VS Modulating Furnace",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93545","208800244","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93546","208800318","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S801005CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93547","208800246","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93548","208800294","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C801004CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93549","208800213","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC800804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93550","208800212","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC800805CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93551","208800211","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC800805DN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93552","208800210","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC801005CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:37",NULL,"1"
"93553","208800242","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S960804CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93554","208800271","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S960805CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93555","208800316","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S961005CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93556","208800342","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9S961205DN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93557","208800245","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C960804CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93558","208800293","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C961004CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93559","208800319","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C961005CN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93560","208800344","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GM9C961205DN",NULL,NULL,"14.5","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93561","208800226","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC960804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93562","208800225","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC961005CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93563","208800224","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVC961205DN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-N4 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93564","208800764","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVM970804CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93565","208800763","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVM971005CN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93566","208800762","seer2","3.5",NULL,"GSXN404210",NULL,"CHPT4860D4","GMVM971205DN",NULL,NULL,"15","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-N4 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93567","208153439","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","Any Nominal",NULL,NULL,"14.3","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","min",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93568","208153469","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9S800804CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93569","208153472","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9S801005CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93570","208153473","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9S801205DN",NULL,NULL,"14.5","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93571","208153461","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9C800804CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93572","208153463","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9C800805DX",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93573","208153464","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9C801004CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93574","208153442","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC800804CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93575","208153444","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC800805DN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93576","208153445","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC801005CN",NULL,NULL,"15.2","12.5",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 80% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93577","208153478","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9S960804CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93578","208153481","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9S961005CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93579","208153466","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9C960804CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:38",NULL,"1"
"93580","208153467","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GM9C961004CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93581","208153446","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC960804CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93582","208153447","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC961005CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93583","208153448","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVC961205DN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-H5 Single Stage - 96% VS - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93584","208153449","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVM970804CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"3.5 Ton - SEER2-H5 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93585","208153450","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVM971005CN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"3.5 Ton - SEER2-H5 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93586","208153451","seer2","3.5",NULL,"GSXH504210",NULL,"CHPT4860D4","GMVM971205DN",NULL,NULL,"15.2","12",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","15","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"3.5 Ton - SEER2-H5 Single Stage - 97% VS - Modulating",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93587","208800437","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9S800804CN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93588","208800457","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9S801005CN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93589","208800456","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9S801205DN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Single Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93590","208800439","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9C800804CN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","080",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93591","208800466","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9C800805DX",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","080",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93592","208800465","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9C801004CN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","21","no","100",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
"93593","208800463","seer2","4",NULL,"GSXN404810",NULL,"CHPT4860D4","GM9C801205DN",NULL,NULL,"14","11.7",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"Active",NULL,NULL,NULL,NULL,NULL,"AC/Coil & Furnace","Split System (SEER2) - Gas Heating 15.3 SEER","14","SINGLE STAGE","Furnace","V","Horizontal Flow","24.5","no","120",NULL,"4.0 Ton - SEER2-N4 Single Stage - 80% ECM - Two Stage",NULL,"2022-12-30 04:05:34","2022-12-30 04:06:39",NULL,"1"
